"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"2329",1.79820587464267e-07,1.28027399300504e-07,1.9091744190119e-07,1.14942200535319e-07,1.19324081013483e-07,1.03270764935951e-07,1.24280165843091e-07,4.53871706494002e-08,3.98310213680954e-08,3.21219879941936e-08,5.53176257152438e-08,2.03865756075846e-08,2.53940700379873e-08,2.66874790213292e-08,2.56107822709616e-08,3.15415991861731e-08,3.45396003459945e-08,2.31689173453706e-08,1.73527733338022e-08,1.75542584394879e-08,2.13102099561471e-08,2.49030463349354e-08,2.07497336762098e-08,1.84971883754918e-08,1.52323720443213e-08,1.48581758696075e-08,1.45166649494811e-08,1.68328371771631e-08,1.52596111828779e-08,1.11513401899362e-08,1.14342787390971e-08,1.19987687828086e-08
"2330",1.71388929687113e-07,1.27280437745144e-07,1.9327763742062e-07,1.10098109163422e-07,1.19949422751838e-07,1.01321586736703e-07,1.25497297523216e-07,4.71986211009059e-08,3.84031168666778e-08,3.12134076155932e-08,5.3744108270187e-08,2.00044920988072e-08,2.6907787681517e-08,2.62524431617363e-08,2.68326388665642e-08,3.29733364734661e-08,3.97082207664595e-08,2.21698083566051e-08,2.04245599909989e-08,1.80663783432397e-08,2.18974926486853e-08,2.5689437016239e-08,2.28929275526381e-08,1.9570760532945e-08,1.35866469298957e-08,1.55504833887656e-08,1.3084754132955e-08,1.4835946676042e-08,1.54273854195191e-08,1.1420590128e-08,1.19870917298397e-08,1.19039099255715e-08
"2331",1.69522330728335e-07,1.31670462613505e-07,1.98892794279882e-07,1.01506852800308e-07,1.24567500467504e-07,1.01198119004017e-07,1.26126710258347e-07,4.5187340175111e-08,3.65936872116037e-08,2.8229886352544e-08,5.41801013195877e-08,1.99198599831887e-08,2.57686609854958e-08,2.70535616529516e-08,2.60139735514741e-08,3.56293704158817e-08,4.0416456079254e-08,2.08338447944199e-08,2.07705452174776e-08,1.82660597221557e-08,2.1646792545274e-08,2.33157220571668e-08,2.34079667164533e-08,1.91430957952274e-08,1.25692800553976e-08,1.38831068758865e-08,1.2045299720655e-08,1.15017476195536e-08,1.15454825373909e-08,1.11517696091521e-08,1.20031296645032e-08,1.06841991269447e-08
"2332",1.65281082489697e-07,1.36197808462768e-07,2.01629118211767e-07,9.86793510550579e-08,1.25740009849872e-07,1.01198918858044e-07,1.30780770848545e-07,4.63538414273985e-08,3.74832977995052e-08,2.79709004998412e-08,5.1239011212756e-08,2.07352278257853e-08,2.44804851359673e-08,2.73140074001981e-08,2.25911415867883e-08,3.90098978496131e-08,3.94627795414012e-08,2.16799752708337e-08,2.14520267920571e-08,2.11201159829922e-08,2.3706696411902e-08,2.0865161082932e-08,2.09104765697928e-08,1.76993224444366e-08,1.30514828522347e-08,1.20509251562666e-08,1.35356804231827e-08,1.34060743643786e-08,1.14487696181317e-08,1.06516373175366e-08,1.18947831429864e-08,1.09554868759802e-08
"2333",1.67624842843997e-07,1.39208535441225e-07,1.99406780020079e-07,9.79064903033519e-08,1.27845645199704e-07,9.71595852379687e-08,1.33646034622996e-07,4.85933230871787e-08,4.24711740819015e-08,2.83073089430824e-08,4.67155344139361e-08,2.0154901878193e-08,2.46114310593796e-08,2.69364578353921e-08,2.10695891548332e-08,4.26651860422746e-08,3.81872609309763e-08,2.20759358418444e-08,2.35982552585947e-08,2.2936782418608e-08,2.10477393883891e-08,1.97807639209782e-08,2.00717645283795e-08,1.80504643440943e-08,1.38971207669314e-08,1.34019030125184e-08,1.16418628256629e-08,1.28021881320122e-08,1.13884503180219e-08,1.1640763584249e-08,1.18656470505931e-08,1.08821091972712e-08
"2334",1.67179982067926e-07,1.3920608843634e-07,1.95404940836716e-07,9.83060572219654e-08,1.32664107954424e-07,9.30747425191521e-08,1.35664578149824e-07,4.85854546479863e-08,4.42025758490392e-08,3.31337219395147e-08,4.48590010383656e-08,2.32670655055917e-08,2.52718220271798e-08,2.60295929500627e-08,2.31377745852049e-08,4.50902153172404e-08,3.72613486509726e-08,2.57631148923205e-08,2.79741965877274e-08,2.27790174997029e-08,2.37651608103301e-08,2.09668931151917e-08,2.17039818646346e-08,1.89106274898699e-08,1.28776099680201e-08,1.24463999430973e-08,1.19963191224073e-08,1.26292565819197e-08,1.23495040235946e-08,1.24397225736354e-08,1.17140972565147e-08,1.07033997693962e-08
"2335",1.61586236573986e-07,1.39709442666881e-07,1.95666151079375e-07,9.93682702508106e-08,1.36766388238956e-07,8.83196669552558e-08,1.38322264981282e-07,5.06868581121343e-08,4.55469645100656e-08,3.78006611824295e-08,3.90057915241764e-08,2.41985879845446e-08,2.34271782666445e-08,2.62776472492188e-08,2.59138808757657e-08,4.64952764568035e-08,3.60297137940858e-08,2.30914108173169e-08,2.89235170826167e-08,2.2461507062445e-08,2.37387405364636e-08,2.09481856097076e-08,2.22829707273654e-08,1.83288299112322e-08,1.31942125211673e-08,1.04164429710935e-08,1.31756316037567e-08,1.29579013715334e-08,1.36019173101531e-08,1.40795641369986e-08,1.27077479932162e-08,1.18978387134894e-08
"2336",1.5625417423695e-07,1.41230251998515e-07,1.93069604792514e-07,1.056188563222e-07,1.40627387785245e-07,8.50579424543501e-08,1.38433728678195e-07,4.97421974816415e-08,4.46272421568092e-08,3.95335956125985e-08,3.81915772651912e-08,2.66217135184656e-08,2.29806347398461e-08,2.76749704515506e-08,2.80503970072684e-08,4.86681889964248e-08,3.37017817685952e-08,2.37197867438128e-08,2.85611388214191e-08,2.18487378282657e-08,2.39380044989734e-08,2.25744892097349e-08,2.27001871133758e-08,1.56956777177545e-08,1.23445590995228e-08,1.12229290469288e-08,1.42809750972911e-08,1.1808348063804e-08,1.12811344367303e-08,1.38299897784358e-08,1.23687332442985e-08,1.19638393892982e-08
"2337",1.55751522611339e-07,1.43306601513669e-07,1.92660904240868e-07,1.08918090766658e-07,1.44189798196962e-07,7.87736899172966e-08,1.40330029887802e-07,4.59087958334757e-08,4.42778395183006e-08,4.26862629322617e-08,3.58001456939244e-08,2.6833644747258e-08,2.20134644456778e-08,2.8359983348591e-08,2.93148775338154e-08,4.9941480989577e-08,2.98096062702155e-08,2.49329439107772e-08,2.70719553401925e-08,2.04371621105202e-08,2.50412521551509e-08,2.23820354103769e-08,2.05877878828892e-08,1.49280736046241e-08,1.17613686577864e-08,1.29972377052368e-08,1.60260753661662e-08,1.31484868022867e-08,1.20973866492436e-08,1.2887173306876e-08,1.05439331540105e-08,1.1248883155314e-08
"2338",1.56747753218969e-07,1.42927122350589e-07,1.88438184094013e-07,1.10187000103571e-07,1.43767040060556e-07,7.62383107348362e-08,1.43860116540677e-07,4.72404474657325e-08,4.78023240395116e-08,4.60088205017221e-08,3.20971481466526e-08,2.73559757619175e-08,2.22235552499901e-08,2.71824798865184e-08,3.06168788895153e-08,5.07878728868049e-08,2.80141403517058e-08,2.31132258792055e-08,2.69030490191545e-08,1.80150779110024e-08,2.1678289013405e-08,2.02888812351803e-08,1.70789417280135e-08,1.46477762134557e-08,1.21828781216656e-08,1.37284601513365e-08,1.54186443537866e-08,1.31835123632685e-08,1.21162899821322e-08,1.11510130133907e-08,1.22389496567674e-08,1.22752224773653e-08
"2339",1.55742792554551e-07,1.40710584402073e-07,1.91245863248733e-07,1.08634088836485e-07,1.46240396593895e-07,7.22246880567454e-08,1.49705897072414e-07,5.00824897652944e-08,4.79130389819671e-08,4.91553973620383e-08,3.03853204476714e-08,2.67372433108835e-08,2.19669256508497e-08,2.81645863859499e-08,3.10633477519843e-08,5.05987570433652e-08,2.98984046388008e-08,2.17601417146992e-08,2.74294991441535e-08,1.7734036247224e-08,2.18695580218098e-08,2.1607914731009e-08,1.87032834754204e-08,1.39189647709637e-08,1.30619506092549e-08,1.57151453453545e-08,1.53031651016057e-08,1.2914857640035e-08,1.11569151640868e-08,1.07686908612254e-08,1.13635666776467e-08,1.43955876774409e-08
"2340",1.59347331407853e-07,1.43781480231463e-07,1.91016045222793e-07,1.10115292924145e-07,1.54667765114185e-07,7.03784173306221e-08,1.51590352978891e-07,5.26718918627552e-08,4.72995736147841e-08,5.13221765435583e-08,3.18257035400153e-08,2.90764621473199e-08,2.28626987313544e-08,2.84059774387161e-08,2.929223514683e-08,5.04020673451139e-08,3.21258642595883e-08,2.10050508176322e-08,2.65647036086531e-08,1.59639803338323e-08,2.14307379344699e-08,2.17846736190765e-08,1.82409119251599e-08,1.3787660335715e-08,1.34180202102911e-08,1.57282281770719e-08,1.73131778923959e-08,1.46730884511127e-08,1.08455520778742e-08,1.13563531030111e-08,1.09974785866322e-08,1.31988028055556e-08
"2341",1.67966871466035e-07,1.46923843739612e-07,1.91187280490439e-07,1.12264167686752e-07,1.55145149643125e-07,6.98793674040367e-08,1.56172207526434e-07,5.6650428848646e-08,4.71985660505233e-08,5.17102810177323e-08,3.08709508461976e-08,2.83375756307491e-08,2.62016096685579e-08,2.7412707263838e-08,2.96486136653146e-08,5.2280008208317e-08,3.31960699679239e-08,2.06518052426234e-08,2.62926691369921e-08,1.52429196449412e-08,1.96075212197796e-08,2.23740273797316e-08,1.9526737466131e-08,1.3182058163731e-08,1.53304130729546e-08,1.58766517057432e-08,1.76458429879237e-08,1.57211641526908e-08,1.04403900976476e-08,1.17420083662331e-08,1.09755079449713e-08,1.5602183350136e-08
"2342",1.77454021460941e-07,1.49802561391529e-07,1.95395035766919e-07,1.137806138959e-07,1.52289437514261e-07,7.23597690092583e-08,1.59685949244712e-07,5.44179837628633e-08,4.4639371881231e-08,4.8897762981823e-08,3.21544308735864e-08,2.6988300041622e-08,2.69541786603989e-08,2.53033454246043e-08,2.92703514994437e-08,5.04217522422486e-08,3.07064055993205e-08,2.03301451255923e-08,2.40885021041765e-08,1.50875692303943e-08,1.89956977106709e-08,1.88049216748328e-08,2.05658303202687e-08,1.44385206234437e-08,1.68847787493489e-08,1.68086760752905e-08,1.79297381764388e-08,1.60276071373315e-08,1.17423254539338e-08,1.23726656957956e-08,1.01279097421429e-08,1.68888225695346e-08
"2343",1.83278738386297e-07,1.49559870642423e-07,1.97400548161038e-07,1.06717739902402e-07,1.5355810304903e-07,7.05252294755315e-08,1.63335942226007e-07,5.4859210547059e-08,4.31993196621048e-08,4.84510306594971e-08,3.01922752014708e-08,2.78569743477376e-08,2.6644436680138e-08,2.37113012716704e-08,2.92444009237351e-08,4.75572633495308e-08,2.97647836590351e-08,1.93271067157413e-08,2.41547277168238e-08,1.67368584038732e-08,1.90386783681961e-08,1.70289165922222e-08,2.04783549561588e-08,1.62057347503737e-08,1.70853247562055e-08,1.74906777692447e-08,1.78910200823218e-08,1.73956223615278e-08,1.06513062224271e-08,1.14039818286125e-08,1.02966954606507e-08,1.58877203626681e-08
"2344",1.8527141814831e-07,1.54735958690597e-07,1.95608274704822e-07,1.03391054544285e-07,1.55164990154902e-07,7.24618884256127e-08,1.64993103860293e-07,5.8206894335166e-08,3.92252796192444e-08,5.03018435232926e-08,2.83627473785054e-08,3.0088362667407e-08,2.79219212134446e-08,2.36912441418924e-08,2.74214313043701e-08,4.62517520857997e-08,2.98226478183556e-08,1.68060026547029e-08,2.38308690290186e-08,1.56336998051663e-08,1.85406118124495e-08,1.61006894954324e-08,2.15481888106237e-08,1.5929200305801e-08,1.62184912716893e-08,1.64160908486639e-08,1.60190489157598e-08,1.77547222935809e-08,1.15242500292362e-08,1.18288635147784e-08,9.50211341583764e-09,1.83651406770764e-08
"2345",1.85511042849817e-07,1.60618507980745e-07,1.9090910657304e-07,1.03339706249519e-07,1.56805669536863e-07,7.38109260027342e-08,1.69179924768358e-07,5.76831392105365e-08,3.77269808817887e-08,5.23191502893598e-08,2.91032860205789e-08,3.2080519213883e-08,2.70358321890713e-08,2.3266384264144e-08,2.8072898575547e-08,4.49566061474415e-08,2.83555416099927e-08,1.64397430872077e-08,2.30496203233757e-08,1.66992768407668e-08,1.89312173893303e-08,1.50321778628338e-08,2.28750718162241e-08,1.54950084690185e-08,1.69562244673055e-08,1.50105715203441e-08,1.83023261926599e-08,1.84848400097074e-08,1.20690173354008e-08,1.12014677264033e-08,1.11074851212716e-08,1.58798733568131e-08
"2346",1.80399963766911e-07,1.67518526386905e-07,1.87538677653835e-07,1.03868786648943e-07,1.57246013747073e-07,7.61012785160096e-08,1.69978634972978e-07,5.86492432232372e-08,3.66515131368557e-08,4.96474062209817e-08,2.86263227023262e-08,3.55016018326101e-08,2.38144750505557e-08,2.61092128477441e-08,2.97495344390897e-08,4.44939303803807e-08,2.9370492723234e-08,1.68079454772237e-08,2.35708093601724e-08,1.85825134244882e-08,1.84519993424052e-08,1.42189328257233e-08,2.3252800903472e-08,1.48355659502776e-08,1.81969813035346e-08,1.29667070050349e-08,1.82437847125492e-08,2.03250500194189e-08,1.09968380439528e-08,1.05502473509604e-08,1.0829467677205e-08,1.73766079840157e-08
"2347",1.76809683612586e-07,1.73121514478624e-07,1.82632633270295e-07,1.07288477827639e-07,1.52089370720221e-07,8.15441837135803e-08,1.72331169002234e-07,5.6987171993157e-08,3.4202051026731e-08,5.08333498281678e-08,2.81854928699788e-08,3.40565881688238e-08,2.52581068190302e-08,2.67169750481741e-08,2.89485534314437e-08,4.14748355133934e-08,2.71355619702508e-08,1.51964721711708e-08,2.36208750242871e-08,1.87856951080887e-08,1.73430054426183e-08,1.37210156499085e-08,2.31886201157561e-08,1.45872196954948e-08,1.56074482417311e-08,1.3988643355551e-08,1.6063991606263e-08,1.93789856507213e-08,1.24796310989983e-08,1.11003333665032e-08,1.0752501945629e-08,1.99024999075077e-08
"2348",1.73258975187256e-07,1.84770308850789e-07,1.77909387917872e-07,1.07341131757426e-07,1.51590935862574e-07,8.51457588762742e-08,1.76006638934166e-07,5.93007216500976e-08,3.2851414196885e-08,5.33003347732574e-08,2.62447559944356e-08,3.47723811381947e-08,2.84346947307592e-08,2.63988387283594e-08,2.81500209878781e-08,3.81363708466576e-08,2.82259227984393e-08,1.47366235909136e-08,2.36125484365113e-08,1.86049436094292e-08,1.9682846798012e-08,1.45611295463742e-08,2.05061475109885e-08,1.28842222765239e-08,1.42056185895844e-08,1.36779767514248e-08,1.39904175655522e-08,2.0047035651591e-08,1.21941016134329e-08,9.66601388471376e-09,1.14850154455956e-08,2.04172410131955e-08
"2349",1.59632168707255e-07,1.90086422759263e-07,1.72095629961572e-07,1.10647245219411e-07,1.48140980120893e-07,8.82409698130205e-08,1.77821867591285e-07,5.99962637935039e-08,3.15752988132225e-08,5.58108053330898e-08,2.7841196529907e-08,3.58227930156721e-08,2.88319627560688e-08,2.75784628886351e-08,2.92600864462518e-08,3.43389020768427e-08,2.89109877737412e-08,1.63163488422542e-08,2.25074139884165e-08,2.07017091594007e-08,2.01353437749249e-08,1.52814379173541e-08,1.97623304348111e-08,1.1792601950309e-08,1.10549998272483e-08,1.22221684341136e-08,1.24726367747586e-08,1.75258087399014e-08,1.34878327105727e-08,9.32140700882313e-09,1.25042880350872e-08,2.06956217198671e-08
"2350",1.50819601659342e-07,1.99957606830079e-07,1.69847490449667e-07,1.16978266928531e-07,1.45461143306176e-07,9.19833240033756e-08,1.77463681089206e-07,6.10498462016168e-08,3.18536841981398e-08,5.84043406602668e-08,2.76725721464583e-08,3.53698646155728e-08,2.95827790731193e-08,2.77920511035884e-08,2.88042878190164e-08,3.24763226845219e-08,3.08803284548041e-08,1.83681716278566e-08,2.21256562757398e-08,2.18004103713001e-08,2.24230955357215e-08,1.86926600664438e-08,1.9936895327266e-08,1.31350614063588e-08,1.09791618286172e-08,1.3324932659546e-08,1.2338620784999e-08,1.8702882715525e-08,1.41626084862012e-08,9.19004358097849e-09,1.19603373065201e-08,2.05641823283042e-08
"2351",1.5006785694181e-07,2.02918709782779e-07,1.63016882632546e-07,1.18291873590259e-07,1.45553482947741e-07,9.30122288541187e-08,1.7988436403999e-07,6.3069153255336e-08,3.39256741424457e-08,5.72011966949031e-08,2.47020504871254e-08,3.32743734328587e-08,3.1724471647451e-08,2.90490944369951e-08,2.8188783964131e-08,2.83924829854238e-08,3.12646725179898e-08,1.55799127936193e-08,2.14788837316339e-08,2.50229287168234e-08,2.34024131054464e-08,2.12204337884218e-08,1.92348991340762e-08,1.44869292564637e-08,1.19416139324248e-08,1.34960858944405e-08,1.20381198543009e-08,1.87154999336041e-08,1.40378043635786e-08,9.90828402689985e-09,1.17114968418695e-08,1.93198413313517e-08
"2352",1.54798074007309e-07,2.02579683282359e-07,1.58835208613544e-07,1.21197535509519e-07,1.46233193567396e-07,9.70402677803073e-08,1.79146226514058e-07,6.60677004787345e-08,3.15699075746839e-08,5.42956677607939e-08,2.35920881458428e-08,3.24702335222634e-08,3.16009756477264e-08,2.98616061529162e-08,2.73042596314796e-08,2.70622047554053e-08,3.11994982332408e-08,1.57207736800983e-08,2.13667776005898e-08,2.72417855585396e-08,2.41882751899561e-08,2.16181148693963e-08,1.96355823543962e-08,1.34805989611961e-08,1.09222956157436e-08,1.4698930815186e-08,1.11229609973117e-08,1.83122090643244e-08,1.49531600185172e-08,1.08060994094888e-08,9.75982227571715e-09,1.75745793590754e-08
"2353",1.53134782595664e-07,2.07599645131103e-07,1.5865263457873e-07,1.25764285945263e-07,1.41518935405816e-07,9.66955826025857e-08,1.77771938450801e-07,6.85261135174712e-08,3.20008715328119e-08,5.06361982583421e-08,2.50811760120834e-08,2.99339791373587e-08,3.11847808463361e-08,2.94352173507434e-08,2.75621512278673e-08,2.52040451914734e-08,2.87983729495977e-08,1.59240758818007e-08,2.02057919562593e-08,2.9050263855558e-08,2.32946181391361e-08,2.3930933572661e-08,2.11621962354699e-08,1.48799115874378e-08,9.7871480456178e-09,1.64330250630329e-08,1.27468606219283e-08,1.58959668137303e-08,1.35045602379449e-08,1.09007720326165e-08,1.09522984265219e-08,1.54577882249479e-08
"2354",1.5200315046111e-07,2.04248162211202e-07,1.62121182815864e-07,1.24356736212482e-07,1.47318297320618e-07,8.82822790882575e-08,1.74364161656198e-07,6.96363701700019e-08,3.23889012596239e-08,4.64157638840502e-08,2.86377396839153e-08,3.028378688887e-08,3.12871982921347e-08,3.23792982172705e-08,2.73483800239049e-08,2.43222297004771e-08,2.81618400141118e-08,1.79118105390987e-08,1.73638532521522e-08,2.94645600010503e-08,2.13515040808006e-08,2.31049129813568e-08,2.45004699695756e-08,1.47724939508132e-08,9.0633390964292e-09,1.62195843833383e-08,1.27741502507118e-08,1.58562685877062e-08,1.36279349544998e-08,1.10929105486287e-08,1.13369942015783e-08,1.39197771208531e-08
"2355",1.52745527201601e-07,2.01913074864504e-07,1.64299863876091e-07,1.25669074829448e-07,1.5229162635975e-07,8.46647044855715e-08,1.70311698532692e-07,6.89583314758475e-08,3.37077124635532e-08,3.97292720457877e-08,3.29133775507127e-08,2.95077799346346e-08,3.04811684958715e-08,3.31077275136707e-08,2.67803215643419e-08,2.25464813890654e-08,2.94949404992654e-08,1.77597033784784e-08,1.81743438685269e-08,2.74990122786436e-08,1.83483076504125e-08,2.39608378175002e-08,2.6040109418477e-08,1.48230173146071e-08,1.07022863791379e-08,1.76183402580642e-08,1.11628225516258e-08,1.42885863986418e-08,1.29332190664745e-08,1.08867013963095e-08,1.1194811624406e-08,1.39939149782543e-08
"2356",1.5970449291588e-07,2.03456537911467e-07,1.6110611722805e-07,1.19555888675357e-07,1.5321659942437e-07,8.08001967769634e-08,1.6792820042457e-07,6.70727101867039e-08,3.59152458368514e-08,3.56124549787761e-08,3.63173314817782e-08,2.79384651246524e-08,2.93788965385468e-08,3.07286726721657e-08,2.65733033529892e-08,2.1739375458162e-08,3.1025502192863e-08,1.83227320942638e-08,1.74306262011117e-08,2.63649218652907e-08,1.80636009868965e-08,2.50490577004218e-08,2.45809652139387e-08,1.49300218697102e-08,1.21358919807057e-08,1.82515018359906e-08,1.30932104199943e-08,1.67259180122908e-08,1.19795148393096e-08,1.07269983450702e-08,1.14953373744823e-08,1.19021627406741e-08
